N_ED	2005 02 12 11 20	0.1
N_ED	2005 02 12 11 45	0.1
N_ED	2005 02 12 11 55	0.1
N_ED	2005 02 12 12 00	0.1
N_ED	2005 02 12 12 05	0.1
N_ED	2005 02 12 12 10	0.1
N_ED	2005 02 12 12 15	0.1
N_ED	2005 02 12 12 20	0.1
N_ED	2005 02 12 12 25	0.1
N_ED	2005 02 12 12 30	0.1
N_ED	2005 02 12 12 35	0.1
N_ED	2005 02 12 12 40	0.2
N_ED	2005 02 12 12 45	0.1
N_ED	2005 02 12 12 55	0.1
N_ED	2005 02 12 13 00	0.1
N_ED	2005 02 12 13 05	0.2
N_ED	2005 02 12 13 15	0.3
N_ED	2005 02 12 13 20	0.1
N_ED	2005 02 12 13 25	0.1
N_ED	2005 02 12 13 30	0.1
N_ED	2005 02 12 13 35	0.3
N_ED	2005 02 12 13 40	0.3
N_ED	2005 02 12 13 45	0.3
N_ED	2005 02 12 13 50	0.2
N_ED	2005 02 12 13 55	0.3
N_ED	2005 02 12 14 00	0.3
N_ED	2005 02 12 14 05	0.2
N_ED	2005 02 12 14 10	0.2
N_ED	2005 02 12 14 15	0.2
N_ED	2005 02 12 14 20	0.1
N_ED	2005 02 12 14 25	0.1
N_ED	2005 02 12 14 30	0.2
N_ED	2005 02 12 14 35	0.2
N_ED	2005 02 12 14 40	0.1
N_ED	2005 02 12 14 45	0.2
N_ED	2005 02 12 14 50	0.1
N_ED	2005 02 12 14 55	0.1
N_ED	2005 02 12 15 10	0.1
N_ED	2005 02 12 20 40	0.1
N_ED	2005 02 12 20 50	0.1
N_ED	2005 02 12 22 10	0.1
N_ED	2005 02 13 01 05	0.1
N_ED	2005 02 13 01 15	0.2
N_ED	2005 02 13 08 05	0.1
N_ED	2005 02 13 08 20	0.1
N_ED	2005 02 13 09 15	0.1
N_ED	2005 02 13 20 55	0.1
N_ED	2005 02 13 21 00	0.1
N_ED	2005 02 13 21 20	0.1
N_ED	2005 02 13 23 50	0.2
N_ED	2005 02 14 01 05	0.1
N_ED	2005 02 14 01 20	0.1
N_ED	2005 02 14 01 30	0.1
N_ED	2005 02 14 01 50	0.1
N_ED	2005 02 14 02 50	0.1
N_ED	2005 02 14 03 05	0.1
N_ED	2005 02 14 05 35	0.1
N_ED	2005 02 14 06 05	0.1
N_ED	2005 02 14 08 50	0.1
N_ED	2005 02 14 11 15	0.1
N_ED	2005 02 14 13 20	0.1
N_ED	2005 02 16 02 50	0.1
N_ED	2005 02 16 04 00	0.1
N_ED	2005 02 16 04 10	0.1
N_ED	2005 02 16 04 20	0.1
N_ED	2005 02 16 04 40	0.1
N_ED	2005 02 16 04 50	0.1
N_ED	2005 02 16 05 10	0.1
N_ED	2005 02 16 05 25	0.1
N_ED	2005 02 16 05 35	0.1
N_ED	2005 02 16 05 45	0.1
N_ED	2005 02 16 06 30	0.1
N_ED	2005 02 16 08 30	0.1
N_ED	2005 02 16 08 45	0.1
N_ED	2005 02 16 08 55	0.1
N_ED	2005 02 16 09 10	0.1
N_ED	2005 02 16 09 15	0.1
N_ED	2005 02 16 09 30	0.1
N_ED	2005 02 16 09 40	0.1
N_ED	2005 02 16 09 45	0.1
N_ED	2005 02 16 09 55	0.1
N_ED	2005 02 16 10 05	0.1
N_ED	2005 02 16 10 10	0.1
N_ED	2005 02 16 10 15	0.1
N_ED	2005 02 16 10 20	0.1
N_ED	2005 02 16 10 25	0.1
N_ED	2005 02 16 10 35	0.1
N_ED	2005 02 16 10 45	0.1
N_ED	2005 02 16 10 55	0.1
N_ED	2005 02 16 11 05	0.1
N_ED	2005 02 16 11 15	0.1
N_ED	2005 02 16 11 25	0.1
N_ED	2005 02 16 11 30	0.1
N_ED	2005 02 16 11 40	0.1
N_ED	2005 02 16 11 45	0.1
N_ED	2005 02 16 11 55	0.1
N_ED	2005 02 16 12 00	0.1
N_ED	2005 02 16 12 10	0.1
N_ED	2005 02 16 12 20	0.1
N_ED	2005 02 16 12 40	0.1
N_ED	2005 02 16 12 50	0.1
N_ED	2005 02 16 13 00	0.1
N_ED	2005 02 16 13 05	0.1
N_ED	2005 02 16 13 20	0.1
N_ED	2005 02 16 13 40	0.1
N_ED	2005 02 16 14 35	0.1
N_ED	2005 02 16 15 00	0.1
N_ED	2005 02 16 16 55	0.1
N_ED	2005 02 17 05 50	0.1
N_ED	2005 02 17 08 25	0.1
N_ED	2005 02 17 09 05	0.1
N_ED	2005 02 17 12 45	0.1
N_ED	2005 02 17 14 40	0.1
N_ED	2005 02 19 17 25	0.1
N_ED	2005 02 19 17 50	0.1
N_ED	2005 02 19 18 30	0.1
N_ED	2005 02 20 06 40	0.1
N_ED	2005 02 22 12 55	0.1
N_ED	2005 02 22 13 05	0.1
N_ED	2005 02 22 13 15	0.1
N_ED	2005 02 22 13 25	0.1
N_ED	2005 02 22 13 30	0.1
N_ED	2005 02 22 13 35	0.2
N_ED	2005 02 22 13 45	0.1
N_ED	2005 02 22 14 00	0.1
N_ED	2005 02 22 14 05	0.1
N_ED	2005 02 22 14 15	0.1
N_ED	2005 02 22 14 20	0.1
N_ED	2005 02 22 14 30	0.1
N_ED	2005 02 22 14 35	0.1
N_ED	2005 02 22 14 40	0.1
N_ED	2005 02 22 15 00	0.1
N_ED	2005 02 22 15 20	0.1
N_ED	2005 02 22 15 30	0.1
N_ED	2005 02 22 17 40	0.1
N_ED	2005 02 22 18 35	0.1
N_ED	2005 02 23 08 40	0.1
N_ED	2005 02 24 23 45	0.1
N_ED	2005 02 25 00 50	0.1
N_ED	2005 02 25 01 15	0.1
N_ED	2005 02 25 01 35	0.1
N_ED	2005 02 25 01 50	0.1
N_ED	2005 02 25 02 05	0.1
N_ED	2005 02 25 02 25	0.1
N_ED	2005 02 25 02 40	0.1
N_ED	2005 02 25 03 00	0.1
N_ED	2005 02 25 03 15	0.1
N_ED	2005 02 25 03 40	0.1
N_ED	2005 02 25 07 10	0.1
N_ED	2005 02 25 07 45	0.1
N_ED	2005 02 25 07 55	0.1
N_ED	2005 02 25 08 15	0.1
N_ED	2005 02 25 08 35	0.1
N_ED	2005 02 25 09 25	0.1
N_ED	2005 02 25 23 10	0.1
N_ED	2005 02 26 01 00	0.1
N_ED	2005 02 26 08 40	0.1
N_ED	2005 02 26 10 25	0.1
N_ED	2005 02 26 12 30	0.1
N_ED	2005 02 26 12 50	0.1
N_ED	2005 02 26 15 10	0.1
N_ED	2005 02 26 15 30	0.1
N_ED	2005 02 26 16 00	0.1
N_ED	2005 02 26 16 30	0.1
N_ED	2005 02 26 17 15	0.1
N_ED	2005 02 26 17 25	0.1
N_ED	2005 02 26 17 50	0.1
N_ED	2005 02 26 18 20	0.1
N_ED	2005 02 26 18 35	0.1
N_ED	2005 02 26 18 40	0.1
N_ED	2005 02 26 18 45	0.2
N_ED	2005 02 26 18 50	0.1
N_ED	2005 02 26 19 00	0.1
N_ED	2005 02 26 19 10	0.1
N_ED	2005 02 26 19 30	0.1
N_ED	2005 02 26 20 10	0.1
N_ED	2005 02 26 20 40	0.1
N_ED	2005 02 26 21 15	0.1
N_ED	2005 02 26 21 20	0.1
N_ED	2005 02 26 21 25	0.1
N_ED	2005 02 26 21 40	0.1
N_ED	2005 02 26 22 10	0.1
N_ED	2005 02 27 03 05	0.1
N_ED	2005 02 27 13 55	0.1
N_ED	2005 02 27 14 20	0.1
N_ED	2005 02 27 14 50	0.1
N_ED	2005 02 27 14 55	0.1
N_ED	2005 02 27 15 20	0.1
N_ED	2005 03 01 09 50	0.1
N_ED	2005 03 01 09 55	0.2
N_ED	2005 03 01 10 00	0.3
N_ED	2005 03 01 12 10	0.1
N_ED	2005 03 06 07 05	0.1
N_ED	2005 03 06 07 50	0.1
N_ED	2005 03 06 08 05	0.1
N_ED	2005 03 06 09 05	0.1
N_ED	2005 03 06 13 10	0.1
N_ED	2005 03 06 14 05	0.1
N_ED	2005 03 06 14 25	0.1
N_ED	2005 03 06 14 40	0.1
N_ED	2005 03 06 16 25	0.1
N_ED	2005 03 07 00 00	0.1
N_ED	2005 03 09 08 15	0.1
N_ED	2005 03 09 08 20	0.1
N_ED	2005 03 09 08 30	0.1
N_ED	2005 03 09 08 35	0.1
N_ED	2005 03 09 08 40	0.1
N_ED	2005 03 09 08 45	0.1
N_ED	2005 03 09 08 55	0.1
N_ED	2005 03 09 09 00	0.1
N_ED	2005 03 09 15 40	0.1
N_ED	2005 03 09 18 45	0.1
N_ED	2005 03 09 18 50	0.1
N_ED	2005 03 09 18 55	0.5
N_ED	2005 03 09 19 00	0.3
N_ED	2005 03 09 19 05	0.2
N_ED	2005 03 09 19 15	0.1
N_ED	2005 03 09 20 50	0.1
N_ED	2005 03 11 19 50	0.1
N_ED	2005 03 11 22 05	0.2
N_ED	2005 03 11 22 20	0.6
N_ED	2005 03 11 22 25	0.4
N_ED	2005 03 11 22 30	0.3
N_ED	2005 03 11 22 35	0.3
N_ED	2005 03 11 22 40	0.2
N_ED	2005 03 11 22 45	0.1
N_ED	2005 03 11 22 50	0.1
N_ED	2005 03 11 22 55	0.2
N_ED	2005 03 11 23 00	0.2
N_ED	2005 03 11 23 05	0.1
N_ED	2005 03 11 23 10	0.2
N_ED	2005 03 11 23 15	0.1
N_ED	2005 03 11 23 20	0.3
N_ED	2005 03 11 23 25	0.1
N_ED	2005 03 11 23 30	0.3
N_ED	2005 03 11 23 35	0.3
N_ED	2005 03 11 23 40	0.3
N_ED	2005 03 11 23 45	0.1
N_ED	2005 03 11 23 50	0.1
N_ED	2005 03 11 23 55	0.2
N_ED	2005 03 12 00 00	0.1
N_ED	2005 03 12 00 05	0.2
N_ED	2005 03 12 00 10	0.2
N_ED	2005 03 12 00 15	0.2
N_ED	2005 03 12 00 20	0.2
N_ED	2005 03 12 00 25	0.7
N_ED	2005 03 12 00 30	0.4
N_ED	2005 03 12 00 35	0.4
N_ED	2005 03 12 00 40	0.1
N_ED	2005 03 12 00 45	0.1
N_ED	2005 03 12 00 50	0.1
N_ED	2005 03 12 07 50	0.1
N_ED	2005 03 12 21 50	0.1
N_ED	2005 03 12 22 00	0.1
N_ED	2005 03 12 22 05	0.1
N_ED	2005 03 12 22 20	0.2
N_ED	2005 03 12 22 25	0.2
N_ED	2005 03 12 22 30	0.1
N_ED	2005 03 12 22 35	0.1
N_ED	2005 03 12 22 45	0.1
N_ED	2005 03 12 23 05	0.1
N_ED	2005 03 12 23 15	0.1
N_ED	2005 03 12 23 20	0.2
N_ED	2005 03 12 23 30	0.1
N_ED	2005 03 12 23 40	0.1
N_ED	2005 03 12 23 50	0.1
N_ED	2005 03 13 00 30	0.1
N_ED	2005 03 13 02 20	0.1
N_ED	2005 03 13 02 40	0.1
N_ED	2005 03 13 02 45	0.1
N_ED	2005 03 13 03 05	0.1
N_ED	2005 03 13 03 10	0.1
N_ED	2005 03 13 03 40	0.1
N_ED	2005 03 13 03 50	0.1
N_ED	2005 03 13 04 00	0.1
N_ED	2005 03 13 09 35	0.1
N_ED	2005 03 17 17 45	0.1
N_ED	2005 03 17 19 25	0.1
N_ED	2005 03 17 21 55	0.1
N_ED	2005 03 18 02 55	0.1
N_ED	2005 03 18 04 35	0.1
N_ED	2005 03 18 06 00	0.1
N_ED	2005 03 18 06 20	0.1
N_ED	2005 03 18 07 40	0.1
N_ED	2005 03 18 07 50	0.1
N_ED	2005 03 18 10 00	0.1
N_ED	2005 03 18 16 30	0.2
N_ED	2005 03 18 16 35	0.3
N_ED	2005 03 18 16 40	0.1
N_ED	2005 03 18 16 45	0.1
N_ED	2005 03 18 16 50	0.1
N_ED	2005 03 18 16 55	0.2
N_ED	2005 03 18 17 00	0.2
N_ED	2005 03 18 17 05	0.2
N_ED	2005 03 18 17 10	0.1
N_ED	2005 03 18 17 30	0.1
N_ED	2005 03 18 18 15	0.1
N_ED	2005 03 18 19 20	0.1
N_ED	2005 03 18 23 30	0.1
N_ED	2005 03 18 23 50	0.1
N_ED	2005 03 19 00 00	0.1
N_ED	2005 03 19 00 05	0.1
N_ED	2005 03 19 00 15	0.1
N_ED	2005 03 19 00 25	0.1
N_ED	2005 03 19 00 35	0.1
N_ED	2005 03 19 00 45	0.1
N_ED	2005 03 19 00 55	0.1
N_ED	2005 03 19 01 00	0.1
N_ED	2005 03 19 01 10	0.1
N_ED	2005 03 19 01 15	0.1
N_ED	2005 03 19 01 25	0.1
N_ED	2005 03 19 01 30	0.1
N_ED	2005 03 19 01 35	0.1
N_ED	2005 03 19 01 40	0.1
N_ED	2005 03 19 01 45	0.2
N_ED	2005 03 19 01 50	0.2
N_ED	2005 03 19 01 55	0.2
N_ED	2005 03 19 02 00	0.1
N_ED	2005 03 19 02 05	0.1
N_ED	2005 03 19 02 10	0.2
N_ED	2005 03 19 02 15	0.1
N_ED	2005 03 19 02 20	0.1
N_ED	2005 03 19 02 25	0.2
N_ED	2005 03 19 02 30	0.2
N_ED	2005 03 19 02 40	0.2
N_ED	2005 03 19 02 45	0.2
N_ED	2005 03 19 02 50	0.2
N_ED	2005 03 19 03 00	0.1
N_ED	2005 03 19 03 05	0.1
N_ED	2005 03 19 03 10	0.1
N_ED	2005 03 19 03 15	0.1
N_ED	2005 03 19 03 30	0.1
N_ED	2005 03 19 03 35	0.2
N_ED	2005 03 19 03 40	0.2
N_ED	2005 03 19 03 50	0.1
N_ED	2005 03 19 04 20	0.1
N_ED	2005 03 19 04 40	0.1
N_ED	2005 03 19 04 55	0.1
N_ED	2005 03 19 05 10	0.1
N_ED	2005 03 19 06 50	0.1
N_ED	2005 03 19 07 45	0.1
N_ED	2005 03 19 13 10	0.1
N_ED	2005 03 26 02 55	0.1
N_ED	2005 03 26 03 20	0.1
N_ED	2005 03 26 03 35	0.1
N_ED	2005 03 26 05 25	0.1
N_ED	2005 03 26 05 30	0.1
N_ED	2005 03 26 05 45	0.1
N_ED	2005 03 26 05 55	0.1
N_ED	2005 03 26 06 10	0.1
N_ED	2005 03 26 06 15	0.1
N_ED	2005 03 26 06 25	0.1
N_ED	2005 03 26 06 30	0.1
N_ED	2005 03 26 06 40	0.1
N_ED	2005 03 26 06 45	0.1
N_ED	2005 03 26 06 50	0.1
N_ED	2005 03 26 07 00	0.1
N_ED	2005 03 26 07 05	0.1
N_ED	2005 03 26 07 10	0.1
N_ED	2005 03 26 07 15	0.1
N_ED	2005 03 26 07 20	0.1
N_ED	2005 03 26 07 25	0.2
N_ED	2005 03 26 07 30	0.1
N_ED	2005 03 26 07 40	0.1
N_ED	2005 03 26 07 50	0.1
N_ED	2005 03 26 08 20	0.1
N_ED	2005 03 26 08 35	0.1
N_ED	2005 03 26 08 45	0.1
N_ED	2005 03 26 08 55	0.2
N_ED	2005 03 26 09 05	0.1
N_ED	2005 03 26 09 10	0.1
N_ED	2005 03 26 09 40	0.1
N_ED	2005 03 26 10 25	0.1
N_ED	2005 03 26 10 55	0.1
N_ED	2005 03 26 11 35	0.1
N_ED	2005 03 26 11 40	0.1
N_ED	2005 03 26 11 45	0.1
N_ED	2005 03 26 12 05	0.1
N_ED	2005 03 26 12 15	0.1
N_ED	2005 03 26 12 20	0.1
N_ED	2005 03 26 12 35	0.1
N_ED	2005 03 27 05 40	0.1
N_ED	2005 04 05 19 50	0.1
N_ED	2005 04 05 20 10	0.1
N_ED	2005 04 06 22 30	0.1
N_ED	2005 04 06 22 35	0.1
N_ED	2005 04 06 22 45	0.1
N_ED	2005 04 06 23 10	0.1
N_ED	2005 04 06 23 15	0.1
N_ED	2005 04 06 23 30	0.1
N_ED	2005 04 06 23 35	0.1
N_ED	2005 04 06 23 50	0.1
N_ED	2005 04 07 00 00	0.1
N_ED	2005 04 07 17 10	0.2
N_ED	2005 04 07 17 15	0.6
N_ED	2005 04 07 17 25	0.1
N_ED	2005 04 08 03 40	0.1
N_ED	2005 04 08 13 25	0.1
N_ED	2005 04 08 13 35	0.1
N_ED	2005 04 09 02 15	0.1
N_ED	2005 04 09 02 50	0.1
N_ED	2005 04 09 03 20	0.1
N_ED	2005 04 09 09 45	0.1
N_ED	2005 04 09 12 40	0.1
N_ED	2005 04 09 12 55	0.1
N_ED	2005 04 09 13 15	0.1
N_ED	2005 04 09 13 20	0.1
N_ED	2005 04 09 13 30	0.4
N_ED	2005 04 09 13 35	0.3
N_ED	2005 04 09 13 40	0.1
N_ED	2005 04 09 13 50	0.1
N_ED	2005 04 09 13 55	0.2
N_ED	2005 04 09 14 00	0.2
N_ED	2005 04 09 14 05	0.1
N_ED	2005 04 09 14 15	0.1
N_ED	2005 04 09 15 30	0.1
N_ED	2005 04 09 15 40	0.1
N_ED	2005 04 09 15 50	0.1
N_ED	2005 04 09 15 55	0.1
N_ED	2005 04 09 16 05	0.1
N_ED	2005 04 09 16 15	0.1
N_ED	2005 04 09 16 25	0.1
N_ED	2005 04 09 16 35	0.1
N_ED	2005 04 09 16 40	0.1
N_ED	2005 04 09 16 45	0.2
N_ED	2005 04 09 16 50	0.1
N_ED	2005 04 09 16 55	0.1
N_ED	2005 04 09 17 00	0.1
N_ED	2005 04 09 17 05	0.1
N_ED	2005 04 09 17 10	0.1
N_ED	2005 04 09 17 15	0.1
N_ED	2005 04 09 17 20	0.1
N_ED	2005 04 09 17 25	0.1
N_ED	2005 04 09 17 30	0.1
N_ED	2005 04 09 17 35	0.1
N_ED	2005 04 09 17 40	0.1
N_ED	2005 04 09 17 45	0.1
N_ED	2005 04 09 17 50	0.1
N_ED	2005 04 09 17 55	0.1
N_ED	2005 04 09 18 00	0.1
N_ED	2005 04 09 18 05	0.2
N_ED	2005 04 09 18 10	0.1
N_ED	2005 04 09 18 15	0.1
N_ED	2005 04 09 18 20	0.1
N_ED	2005 04 09 18 25	0.1
N_ED	2005 04 09 18 30	0.1
N_ED	2005 04 09 18 40	0.1
N_ED	2005 04 09 18 45	0.1
N_ED	2005 04 09 18 50	0.1
N_ED	2005 04 09 18 55	0.1
N_ED	2005 04 09 19 05	0.1
N_ED	2005 04 09 19 10	0.1
N_ED	2005 04 09 19 20	0.1
N_ED	2005 04 09 19 30	0.1
N_ED	2005 04 09 19 40	0.1
N_ED	2005 04 09 19 45	0.1
N_ED	2005 04 09 19 55	0.1
N_ED	2005 04 09 20 00	0.1
N_ED	2005 04 09 20 10	0.1
N_ED	2005 04 09 20 15	0.1
N_ED	2005 04 09 20 20	0.1
N_ED	2005 04 09 20 25	0.1
N_ED	2005 04 09 20 45	0.1
N_ED	2005 04 09 21 00	0.1
N_ED	2005 04 09 21 10	0.1
N_ED	2005 04 09 21 20	0.1
N_ED	2005 04 09 21 35	0.1
N_ED	2005 04 09 22 00	0.1
N_ED	2005 04 09 22 35	0.1
N_ED	2005 04 09 23 05	0.1
N_ED	2005 04 09 23 20	0.1
N_ED	2005 04 09 23 30	0.1
N_ED	2005 04 09 23 40	0.1
N_ED	2005 04 09 23 55	0.1
N_ED	2005 04 10 00 05	0.1
N_ED	2005 04 10 00 20	0.1
N_ED	2005 04 10 00 30	0.1
N_ED	2005 04 10 00 40	0.1
N_ED	2005 04 10 00 55	0.1
N_ED	2005 04 10 01 10	0.1
N_ED	2005 04 24 12 35	0.2
N_ED	2005 04 25 12 00	0.1
N_ED	2005 04 25 14 00	0.2
N_ED	2005 04 25 14 05	0.2
N_ED	2005 04 25 14 10	0.1
N_ED	2005 04 25 14 15	0.2
N_ED	2005 04 25 14 20	0.2
N_ED	2005 04 25 14 25	0.1
N_ED	2005 04 25 14 35	0.1
N_ED	2005 04 25 14 40	0.1
N_ED	2005 04 25 14 50	0.1
N_ED	2005 04 25 15 05	0.1
N_ED	2005 04 25 15 20	0.1
N_ED	2005 04 25 15 35	0.1
N_ED	2005 04 25 15 40	0.1
N_ED	2005 04 25 16 00	0.1
N_ED	2005 04 25 16 15	0.1
N_ED	2005 04 25 16 40	0.1
N_ED	2005 04 27 08 35	0.1
N_ED	2005 04 27 08 45	0.1
N_ED	2005 04 27 08 50	0.1
N_ED	2005 04 27 09 00	0.1
N_ED	2005 04 27 09 15	0.1
N_ED	2005 04 27 10 05	0.1
N_ED	2005 04 27 10 15	0.1
N_ED	2005 04 27 10 20	0.1
N_ED	2005 04 27 10 30	0.1
N_ED	2005 04 27 10 35	0.1
N_ED	2005 04 27 10 50	0.1
N_ED	2005 04 27 10 55	0.1
N_ED	2005 04 27 11 05	0.1
N_ED	2005 04 27 11 25	0.1
N_ED	2005 04 27 12 25	0.2
N_ED	2005 04 27 13 15	0.1
N_ED	2005 04 27 13 35	0.1
N_ED	2005 04 27 13 40	0.5
N_ED	2005 04 27 13 45	0.2
N_ED	2005 04 27 15 35	0.1
N_ED	2005 04 27 16 00	0.1
N_ED	2005 04 27 22 15	0.2
N_ED	2005 04 27 22 20	1
N_ED	2005 04 27 22 25	0.8
N_ED	2005 04 27 22 30	0.8
N_ED	2005 04 27 22 35	0.1
N_ED	2005 04 27 22 45	0.1
N_ED	2005 04 27 23 35	0.1
N_ED	2005 04 27 23 50	0.1
N_ED	2005 04 28 00 10	0.1
N_ED	2005 04 28 00 15	0.1
N_ED	2005 04 28 07 00	0.1
N_ED	2005 05 03 12 40	0.1
N_ED	2005 05 03 12 45	0.1
N_ED	2005 05 03 12 55	0.1
N_ED	2005 05 03 13 05	0.1
N_ED	2005 05 03 13 55	0.1
N_ED	2005 05 03 14 10	0.1
N_ED	2005 05 04 01 00	0.1
N_ED	2005 05 04 01 15	0.1
N_ED	2005 05 04 15 25	0.1
N_ED	2005 05 04 15 30	0.1
N_ED	2005 05 04 18 45	0.1
N_ED	2005 05 04 19 10	0.1
N_ED	2005 05 06 04 10	0.1
